TransactionId;CustomerId;PolicyNumber;PolicyContractDate;IncidentOcurredDate;IncidentReportDate;InsuranceType;PremiumAmount;ClaimAmount;CustomerName;AdressStreet;AdressNumber;City;State;PostalCode;SSN;MaritalStatus;AgeInsured;Tenure;EmploymentStatus;NoFamilyMembers;RiskSegmentation;HouseType;SocialClass;InsuredEducationLevel;IncidentSeverity;AuthorityContacted;AnyInjury;PoliceReportAvaible;IncidentState;IncidentCity;IncidentHourOfTheDate;AgentId;VendorId;ClaimStatus
TXN00003874;A00003503;PLC00005061;15/9/2014;28/10/2020;31/10/2020;Travel;9664;5000;Denise Mcgaha;Bluegrass Parkway;10819;Jeffersontown;KY;40299;831-84-7656;Y;61;56;Y;5;L;Mortgage;MI;High School;Major Loss;Police;0;1;CA;San Leandro;3;AGENT00592;VNDR00420;D
TXN00003875;A00008120;PLC00002201;1/9/2010;25/10/2020;30/10/2020;Life;7364;40000;Ida Hopkins;Iris Way;6108;Arvada;CO;80004;788-25-6884;Y;62;28;Y;6;L;Own;MI;High School;Major Loss;Police;0;0;CO;Arvada;22;AGENT00743;;A
TXN00003876;A00004687;PLC00008522;15/1/2012;26/10/2020;29/10/2020;Mobile;1016;300;Brian Keith;1st Street Northwest;5302;Washington;DC;20011;037-34-2869;Y;46;6;Y;4;H;Mortgage;MI;Bachelor;Major Loss;Police;1;1;AZ;Glendale;2;AGENT00510;VNDR00448;A
TXN00003877;A00003389;PLC00003976;14/1/2019;28/10/2020;31/10/2020;Property;1480;11000;Rebecca Alvarez;Perryman Court;7529;;MD;21226;133-99-6862;Y;56;70;Y;4;M;Mortgage;LI;College;Total Loss;Ambulance;1;0;AK;Anchorage;8;AGENT00247;;A
TXN00003878;A00008381;PLC00004665;16/9/2016;29/10/2020;31/10/2020;Health;14506;1000;Larry Pope;North Lagoon Drive;6818;Panama City;FL;32408;255-52-3308;N;54;106;Y;4;M;Mortgage;HI;High School;Total Loss;Police;0;0;CT;Manchester;5;AGENT01133;;A
TXN00003879;A00005450;PLC00009611;26/12/2014;26/10/2020;29/10/2020;Property;11439;40000;Weston Bowers;Woodland Farms Court;1825;Nashville;TN;37138;738-07-5989;N;57;58;Y;7;L;Own;MI;Bachelor;Minor Loss;None;1;1;DC;Washington;1;AGENT01100;VNDR00261;A
TXN00003880;A00000880;PLC00005917;4/8/2012;23/10/2020;28/10/2020;Health;14481;4000;Larry Bruce;Brock Bridge Road;235;Laurel;MD;20724;116-52-9422;N;64;96;Y;4;M;Mortgage;MI;Masters;Minor Loss;Police;0;1;GA;Savannah;17;AGENT00114;VNDR00161;A
TXN00003881;A00000727;PLC00004990;23/6/2017;21/10/2020;26/10/2020;Mobile;1179;200;Robert Fritz;Orchard View Road;1890;Roseville;CA;95747;189-63-6205;Y;33;16;Y;6;M;Own;HI;High School;Total Loss;Other;0;1;CA;Morro Bay;0;AGENT00348;VNDR00412;A
TXN00003882;A00002087;PLC00009881;17/8/2015;28/10/2020;31/10/2020;Property;15067;26000;Diane Botcher;Cabot Street;16;Everett;MA;2149;142-24-4413;Y;27;89;Y;5;L;Rent;LI;High School;Total Loss;Police;0;1;AK;Anchorage;6;AGENT00566;;A
TXN00003883;A00001067;PLC00008169;26/4/2018;31/10/2020;1/11/2020;Life;6098;41000;Alice Howard;Mount View Ridge Drive;3504;Nashville;TN;37013;776-13-5694;Y;52;7;Y;2;L;Own;HI;Bachelor;Total Loss;Police;0;1;AL;Mathews;14;AGENT00056;VNDR00492;A
TXN00003884;A00005247;PLC00000802;27/10/2012;17/10/2020;22/10/2020;Motor;8499;7000;Jennifer Cohn;West Phelps Road;7027;Peoria;AZ;85382;850-23-0575;Y;60;82;Y;3;L;Rent;MI;Bachelor;Minor Loss;Police;0;1;GA;Savannah;17;AGENT00514;VNDR00177;D
TXN00003885;A00002214;PLC00008999;23/7/2012;1/11/2020;2/11/2020;Travel;8365;1000;Ross Graves;Queens Lane;116;Nashville;TN;37218;607-57-0979;N;42;83;Y;4;H;Own;MI;Bachelor;Total Loss;Police;0;0;AZ;Peoria;0;AGENT00658;;A
TXN00003886;A00002529;PLC00008134;19/8/2011;31/10/2020;1/11/2020;Health;10166;14000;Jodie Schreiber;Colt Drive;253;Nashville;TN;37221;842-71-6444;Y;42;27;Y;6;M;Rent;MI;High School;Total Loss;Police;0;1;AZ;Glendale;18;AGENT00948;;A
TXN00003887;A00001614;PLC00008941;27/6/2010;23/10/2020;28/10/2020;Property;1056;18000;Jim Strong;Zion Road;1753;Fayetteville;AR;72703;267-09-7534;Y;64;36;Y;5;M;Own;LI;College;Minor Loss;Police;1;1;AZ;Glendale;22;AGENT00633;VNDR00262;A
TXN00003888;A00001838;PLC00003140;3/12/2018;26/10/2020;29/10/2020;Travel;8573;1000;Pearl Davis;Southwest 60th Terrace;516;Oklahoma City;OK;73139;756-21-0186;Y;57;112;Y;3;L;Mortgage;LI;NA;Minor Loss;Ambulance;1;1;FL;Panama City;13;AGENT00962;;A
TXN00003889;A00005406;PLC00005925;8/4/2011;30/10/2020;1/11/2020;Travel;5692;3000;Long Michel;Windermere Drive;30;Agawam;MA;1030;869-69-0334;N;45;110;Y;4;M;Own;MI;High School;Minor Loss;Police;1;1;FL;Panama City;15;AGENT00429;VNDR00499;A
TXN00003890;A00006955;PLC00003491;29/4/2019;22/10/2020;27/10/2020;Life;858;28000;Mark Bland;Pafford Drive;2410;Nashville;TN;37206;566-84-8085;Y;59;77;Y;5;L;Mortgage;MI;Bachelor;Total Loss;None;1;0;OK;Edmond;13;AGENT00012;VNDR00488;A
TXN00003891;A00009023;PLC00006753;3/3/2017;24/10/2020;29/10/2020;Motor;7808;5000;Jonathan Comee;Avery Park Drive;2686;Nashville;TN;37211;086-92-5407;Y;25;67;Y;5;L;Mortgage;HI;MD;Minor Loss;Police;0;0;MD;Annapolis;12;AGENT00795;;A
TXN00003892;A00004107;PLC00008516;12/7/2019;22/10/2020;27/10/2020;Property;14419;27000;Bradley Riley;Delaware Avenue;1223;Deale;MD;20733;122-69-9412;N;39;88;Y;5;M;Own;HI;NA;Minor Loss;Ambulance;1;1;AL;Montgomery;23;AGENT00838;VNDR00283;A
TXN00003893;A00001033;PLC00005988;7/2/2013;4/11/2020;4/11/2020;Property;13002;11000;Deann Ehrhart;Southeast 51st Street;1709;Oklahoma City;OK;73129;419-55-6970;N;29;119;Y;7;L;Own;HI;Bachelor;Minor Loss;Ambulance;1;1;GA;Savannah;2;AGENT00032;VNDR00277;A
TXN00003894;A00004168;PLC00006575;30/9/2011;21/10/2020;26/10/2020;Life;8697;31000;Nicole Beckman;Rosa L Parks Avenue;3546;Montgomery;AL;36105;379-20-1645;Y;39;44;Y;5;M;Rent;MI;High School;Major Loss;Ambulance;1;1;VT;Derby;2;AGENT00189;VNDR00394;A
TXN00003895;A00006899;PLC00003769;3/9/2010;3/11/2020;3/11/2020;Health;10148;13000;Sarah Steffen;North 60th Avenue;11843;Glendale;AZ;85304;629-68-5076;N;32;39;Y;4;H;Mortgage;HI;Masters;Major Loss;None;1;0;TN;Nashville;13;AGENT01055;VNDR00260;A
TXN00003896;A00009010;PLC00002569;19/7/2019;27/10/2020;30/10/2020;Property;12067;28000;Robert Kimberling;Jean Drive;32532;Union City;CA;94587;578-50-9260;Y;56;31;Y;3;H;Rent;LI;Bachelor;Minor Loss;Police;1;1;TN;Nashville;17;AGENT01056;VNDR00094;A
TXN00003897;A00000039;PLC00000782;24/8/2016;29/10/2020;1/11/2020;Health;12665;16000;Rose Beasley;Princeton Street;68;Manchester;CT;6042;762-07-0726;Y;43;57;Y;3;L;Own;LI;Bachelor;Minor Loss;Police;1;1;MD;Crofton;6;AGENT01142;;A
TXN00003898;A00004907;PLC00009697;21/3/2013;30/10/2020;1/11/2020;Life;8914;39000;Marc Lovejoy;Willow Ridge Lane;147;Indian Springs Village;AL;35124;889-88-9888;Y;26;6;Y;2;L;Mortgage;MI;Bachelor;Minor Loss;None;1;0;MD;Annapolis;8;AGENT00130;;A
TXN00003899;A00008582;PLC00007265;21/6/2013;3/11/2020;3/11/2020;Motor;12935;6000;Leroy Borges;U.S. Route 5 North;1255;Windsor;VT;5089;489-37-4514;Y;26;90;Y;4;M;Rent;HI;High School;Major Loss;None;0;0;MD;Edgewater;3;AGENT00214;VNDR00425;A
TXN00003900;A00003578;PLC00007376;22/8/2017;17/10/2020;22/10/2020;Mobile;749;100;Ricky Hedges;East 20th Avenue;903;Anchorage;AK;99501;068-96-3052;Y;36;102;Y;3;M;Own;MI;High School;Total Loss;Police;1;0;MA;Walpole;11;AGENT00949;VNDR00579;A
TXN00003901;A00003079;PLC00003098;4/12/2011;20/10/2020;25/10/2020;Health;13681;5000;James Seumanu;Center Drive;17615;Fountain;FL;32438;069-41-5106;Y;46;116;Y;7;M;Own;MI;Bachelor;Minor Loss;Ambulance;1;0;AL;Montgomery;9;AGENT00012;;A
TXN00003902;A00005868;PLC00004617;14/11/2016;17/10/2020;22/10/2020;Travel;7561;5000;Gussie Scheele;West Bell Road;7770;Glendale;AZ;85308;847-42-3247;Y;50;82;Y;3;H;Own;MI;High School;Major Loss;Police;0;1;VT;Thetford;13;AGENT00593;VNDR00273;A
TXN00003903;A00004138;PLC00009734;29/8/2011;30/10/2020;1/11/2020;Health;12279;14000;Iris Murphy;Naylor Road Southeast;2521;Washington;DC;20020;171-80-0920;Y;43;34;Y;4;L;Mortgage;LI;Bachelor;Total Loss;Ambulance;1;1;MA;Springfield;21;AGENT00965;VNDR00600;A
TXN00003904;A00005640;PLC00009534;3/9/2013;27/10/2020;30/10/2020;Health;14166;2000;Dora Loveall;Wild Currant Way;7237;Oakland;CA;94611;060-55-9376;N;27;108;Y;2;L;Rent;MI;College;Major Loss;Ambulance;0;1;CT;Manchester;21;AGENT00703;VNDR00538;A
TXN00003905;A00008832;PLC00002493;23/10/2011;1/11/2020;2/11/2020;Property;8186;36000;Marian Frost;Spence Enclave Way;606;Nashville;TN;37210;400-17-1375;N;38;117;N;6;L;Rent;MI;Bachelor;Total Loss;None;1;0;KY;Louisville;11;AGENT00713;VNDR00154;A
TXN00003906;A00001688;PLC00005119;13/5/2015;25/10/2020;30/10/2020;Mobile;812;300;Richard Weaver;Cottonwood Street;2613;Anchorage;AK;99508;602-72-1276;N;55;18;N;5;L;Rent;MI;Bachelor;Total Loss;Police;1;1;KY;Louisville;21;AGENT00825;;A
TXN00003907;A00000031;PLC00004175;6/7/2016;25/10/2020;30/10/2020;Travel;7557;4000;Mary Sherman;Danzig Place;2917;Louisville;KY;40245;624-23-3859;Y;40;51;Y;6;L;Rent;LI;MD;Total Loss;Other;1;1;OK;Edmond;21;AGENT00162;VNDR00064;A
TXN00003908;A00004707;PLC00000166;16/9/2012;3/11/2020;3/11/2020;Travel;6525;5000;Eufemia Irizarry;Mystic Avenue;15;Medford;MA;2155;598-98-4931;Y;25;61;Y;7;L;Rent;MI;Bachelor;Major Loss;None;1;1;MD;Edgewater;7;AGENT01200;VNDR00385;A
TXN00003909;A00000776;PLC00004727;4/9/2016;23/10/2020;28/10/2020;Health;15188;8000;Nicholas Butler;Chestnut Street;2315;Montgomery;AL;36107;118-21-6259;N;60;104;Y;2;M;Rent;HI;High School;Total Loss;Ambulance;0;0;MA;Burlington;13;AGENT01165;VNDR00445;A
TXN00003910;A00004335;PLC00001251;22/12/2019;2/11/2020;3/11/2020;Health;1065;8000;Dennis Duvall;Oakland Street;341;Manchester;CT;6042;191-92-8285;Y;26;52;Y;2;H;Mortgage;LI;Bachelor;Major Loss;Ambulance;0;0;CA;Cupertino;19;AGENT00390;;A
TXN00003911;A00009949;PLC00006666;16/3/2018;27/10/2020;30/10/2020;Motor;8553;8000;Anthony Dyal;Massachusetts Avenue Northwest;2552;Washington;DC;20008;293-70-7516;N;44;58;Y;7;M;Own;MI;MD;Minor Loss;None;0;1;KY;Louisville;1;AGENT00477;;A
TXN00003912;A00004809;PLC00002370;19/4/2015;4/11/2020;4/11/2020;Travel;9254;2000;Edward Dubay;Broderick Street;8852;Montgomery;AL;36117;704-11-2930;Y;51;98;Y;5;M;Rent;MI;High School;Total Loss;Ambulance;0;1;CA;Fremont;7;AGENT00272;;A
TXN00003913;A00003918;PLC00001790;21/4/2014;22/10/2020;27/10/2020;Motor;12408;9000;Jeanette Roberson;North Mission Boulevard;1330;Fayetteville;AR;72701;754-69-9934;Y;62;99;Y;2;L;Rent;MI;High School;Minor Loss;Ambulance;1;1;AK;Anchorage;19;AGENT00736;VNDR00399;A
TXN00003914;A00002071;PLC00003324;9/5/2016;1/11/2020;2/11/2020;Motor;7487;1000;Emily Gordon;17th Place;12;Tybee Island;GA;31328;506-90-3276;Y;33;57;Y;3;L;Rent;MI;High School;Major Loss;Police;1;1;CO;Arvada;22;AGENT00287;VNDR00087;A
TXN00003915;A00008414;PLC00006466;7/9/2017;27/10/2020;30/10/2020;Property;11328;26000;Bessie Mohr;Colemont Court;115;Nashville;TN;37013;827-11-8188;N;34;107;Y;7;M;Rent;MI;High School;Total Loss;Ambulance;0;1;AR;North Little Rock;13;AGENT00524;VNDR00399;A
TXN00003916;A00004185;PLC00003616;9/6/2014;27/10/2020;30/10/2020;Life;8131;89000;Victor Padel;West 19th Avenue;816;Anchorage;AK;99503;072-71-9401;N;49;103;Y;3;M;Mortgage;HI;NA;Minor Loss;Ambulance;1;1;GA;Savannah;3;AGENT00049;VNDR00519;A
TXN00003917;A00007659;PLC00005453;3/2/2019;4/11/2020;4/11/2020;Health;10153;12000;Gail Trotman;North 61st Avenue;5611;Glendale;AZ;85301;066-94-2651;N;27;114;Y;2;H;Mortgage;MI;College;Minor Loss;Ambulance;0;0;AZ;Glendale;18;AGENT00675;VNDR00508;A
TXN00003918;A00004054;PLC00002558;5/9/2011;26/10/2020;31/10/2020;Property;10991;20000;Michael Floyd;West 52nd Place;10277;Wheat Ridge;CO;80033;394-09-5143;Y;45;105;Y;2;M;Mortgage;LI;College;Minor Loss;Other;1;1;GA;Savannah;21;AGENT01057;;A
TXN00003919;A00008219;PLC00004135;9/6/2012;2/11/2020;3/11/2020;Travel;5708;3000;Andre Cirilo;Hamlin Street;93;Manchester;CT;6040;696-37-8034;Y;38;107;Y;5;H;Rent;MI;Bachelor;Minor Loss;Police;1;1;CT;Manchester;14;AGENT00803;VNDR00422;D
TXN00003920;A00004781;PLC00007688;4/5/2012;17/10/2020;22/10/2020;Travel;9891;3000;Jean Jones;Iris Way;6108;Arvada;CO;80004;416-47-9544;Y;34;84;N;2;M;Rent;HI;Bachelor;Minor Loss;Ambulance;0;0;MA;Burlington;19;AGENT00811;VNDR00096;A
TXN00003921;A00000353;PLC00005837;18/7/2010;4/11/2020;4/11/2020;Property;12806;25000;John Mckee;Callan Avenue;424;San Leandro;CA;94577;070-87-2424;Y;49;93;Y;6;L;Mortgage;HI;Bachelor;Minor Loss;Other;1;1;CA;Fremont;0;AGENT00139;;A
TXN00003922;A00001123;PLC00005100;27/3/2016;20/10/2020;25/10/2020;Travel;8478;3000;Walter Houck;Belleau Drive;5754;Montgomery;AL;36117;765-27-1832;Y;37;101;N;5;M;Rent;HI;Masters;Total Loss;Ambulance;1;1;CT;Manchester;15;AGENT00673;VNDR00156;A
TXN00003923;A00007350;PLC00008369;8/12/2011;29/10/2020;1/11/2020;Mobile;71;200;Noelle Mcdonald;Pennington PIace;9030;Montgomery;AL;36117;379-36-6853;Y;26;103;N;6;M;Mortgage;LI;Bachelor;Minor Loss;None;1;1;CO;Arvada;20;AGENT01044;;A
TXN00003924;A00005629;PLC00007910;1/7/2015;6/11/2020;6/11/2020;Property;14265;39000;Kenneth Joyce;Arcadian Street;1938;Savannah;GA;31405;595-49-4195;N;63;92;Y;3;M;Own;MI;High School;Major Loss;Other;1;1;CT;Manchester;3;AGENT01178;VNDR00261;A
TXN00003925;A00002360;PLC00008963;6/11/2013;3/11/2020;4/11/2020;Travel;7882;5000;Julie Brown;Lilly Street;5620;Panama City;FL;32404;036-78-4205;Y;35;89;Y;3;M;Own;MI;Bachelor;Major Loss;Other;0;1;AR;Fayetteville;9;AGENT00391;VNDR00546;A
TXN00003926;A00002219;PLC00003696;15/1/2018;3/11/2020;4/11/2020;Travel;8125;2000;Ryan Hewes;West 86th Avenue;3720;Anchorage;AK;99502;003-39-0721;Y;29;97;Y;2;H;Mortgage;MI;College;Total Loss;Ambulance;1;1;MD;Crofton;11;AGENT01146;VNDR00594;A
TXN00003927;A00003751;PLC00002684;4/5/2016;24/10/2020;29/10/2020;Motor;9053;2000;Melissa Stclair;Bluegrass Parkway;10819;Jeffersontown;KY;40299;364-95-2977;Y;44;91;Y;6;H;Rent;LI;Bachelor;Major Loss;Police;0;0;MA;Worcester;0;AGENT00949;;A
TXN00003928;A00002688;PLC00005724;21/4/2016;21/10/2020;26/10/2020;Motor;7813;3000;Neal Evans;East Victoria Street;849;Carson;CA;90746;129-12-1347;Y;58;99;Y;3;M;Own;LI;High School;Minor Loss;Ambulance;0;1;MA;Barnstable;16;AGENT00515;;A
TXN00003929;A00005387;PLC00009228;6/9/2018;30/10/2020;2/11/2020;Health;11131;15000;Nicole Nelson;Landherr Drive;3919;Louisville;KY;40299;176-22-0332;N;51;105;Y;7;M;Own;MI;Masters;Minor Loss;Police;0;1;MA;Newton;23;AGENT00292;VNDR00206;D
TXN00003930;A00001280;PLC00001656;11/5/2017;24/10/2020;29/10/2020;Mobile;1152;500;Malvina Foster;Maple Street;115;Manchester;CT;6040;102-24-8710;Y;48;49;Y;7;L;Mortgage;MI;NA;Total Loss;Ambulance;1;1;GA;Savannah;7;AGENT00831;;A
TXN00003931;A00003370;PLC00002661;30/12/2013;20/10/2020;25/10/2020;Life;9306;75000;Gail Ollis;142nd Avenue;1780;San Leandro;CA;94578;075-87-0378;N;31;31;Y;3;L;Mortgage;HI;NA;Total Loss;Ambulance;1;1;GA;Calhoun;20;AGENT00020;VNDR00256;A
TXN00003932;A00001866;PLC00007902;17/12/2015;27/10/2020;1/11/2020;Health;12218;18000;Roland Jones;US Highway 98;3114;Mexico Beach;FL;32456;326-99-9455;N;50;27;N;6;L;Rent;HI;High School;Total Loss;Ambulance;0;1;MD;Pasadena;2;AGENT00227;;A
TXN00003933;A00004383;PLC00009352;20/2/2013;1/11/2020;3/11/2020;Motor;11401;6000;Kimberly Smith;Elderwood Court;319;Annapolis;MD;21409;699-69-7582;N;25;47;Y;6;L;Rent;HI;Bachelor;Minor Loss;Ambulance;1;1;CT;Manchester;1;AGENT00320;VNDR00282;A
TXN00003934;A00002656;PLC00003249;19/1/2017;4/11/2020;4/11/2020;Life;9741;95000;James Cancelliere;North Miller Avenue;5201;Oklahoma City;OK;73112;163-64-5777;Y;32;67;Y;5;M;Mortgage;HI;High School;Minor Loss;Police;1;1;VT;Colchester;10;AGENT00756;;A
TXN00003935;A00001430;PLC00007320;11/8/2010;23/10/2020;28/10/2020;Travel;8776;3000;Arturo Vandamme;Allerford Drive;1742;Hanover;MD;21076;470-70-8431;N;63;16;Y;4;M;Rent;LI;NA;Major Loss;Other;1;1;TN;Nashville;18;AGENT00187;;A
TXN00003936;A00009318;PLC00003431;18/7/2014;28/10/2020;31/10/2020;Life;701;22000;Danielle Hetzler;Cameron Street;22062;Castro Valley;CA;94546;431-72-4484;Y;31;67;Y;3;M;Mortgage;MI;NA;Major Loss;Police;1;1;MD;Glen Burnie;16;AGENT00161;;A
TXN00003937;A00003892;PLC00003614;18/11/2014;26/10/2020;31/10/2020;Health;15945;5000;Reynaldo Hopper;West Poinsettia Drive;6515;Glendale;AZ;85304;710-17-5234;N;63;101;Y;7;M;Rent;MI;High School;Minor Loss;Ambulance;1;1;AK;Anchorage;21;AGENT01043;;A
TXN00003938;A00008917;PLC00000074;13/12/2018;3/11/2020;4/11/2020;Life;6662;60000;Rachel Rogers;20th Street Northeast;316;Washington;DC;20002;340-73-8781;Y;38;51;Y;2;H;Mortgage;HI;Bachelor;Total Loss;None;1;0;DC;Washington;9;AGENT00319;VNDR00349;A
TXN00003939;A00006948;PLC00001095;20/12/2019;28/10/2020;31/10/2020;Property;13687;18000;Esther Watkins;Martin Luther King Junior Boulevard;3162;Fayetteville;AR;72704;560-43-0337;Y;27;53;Y;3;L;Rent;MI;Masters;Minor Loss;Ambulance;0;0;TN;Nashville;21;AGENT00965;;A
TXN00003940;A00002341;PLC00000515;21/7/2013;5/11/2020;5/11/2020;Life;5614;82000;Antonio Jordan;Marsh Haven Lane;4;Savannah;GA;31411;745-32-8335;N;26;22;Y;3;L;Own;MI;Bachelor;Minor Loss;Other;1;1;MA;Springfield;15;AGENT00047;;A
TXN00003941;A00007923;PLC00004376;29/4/2011;20/10/2020;25/10/2020;Property;10301;25000;Micheal Reed;Blue Hills Drive;204;Nashville;TN;37214;628-90-3491;Y;35;77;N;7;L;Rent;LI;Bachelor;Minor Loss;Ambulance;1;1;AL;Montgomery;6;AGENT01124;VNDR00144;A
TXN00003942;A00007036;PLC00007824;18/3/2017;5/11/2020;5/11/2020;Motor;1175;6000;Willie Cribb;Graniteville Road;1309;Williamstown;VT;5679;230-11-1178;N;52;61;Y;6;L;Rent;LI;Bachelor;Major Loss;Police;1;0;AZ;Glendale;13;AGENT00834;VNDR00229;A
TXN00003943;A00005825;PLC00007114;10/1/2011;31/10/2020;2/11/2020;Health;18934;1000;Tyler Jesus;19th Place Northeast;4001;Washington;DC;20018;173-50-0316;Y;59;105;Y;5;H;Rent;MI;Bachelor;Major Loss;Other;1;1;TN;Nashville;17;AGENT00658;VNDR00462;A
TXN00003944;A00007850;PLC00006861;31/8/2018;5/11/2020;5/11/2020;Motor;11949;1000;John Heyward;Samson Road;901;Saint Albans City;VT;5478;252-75-0159;Y;34;118;Y;3;L;Mortgage;HI;Bachelor;Minor Loss;Ambulance;1;0;DC;Washington;4;AGENT00377;VNDR00106;A
TXN00003945;A00002692;PLC00004454;15/4/2018;1/11/2020;3/11/2020;Travel;8951;2000;Marie Mohler;Crystal Street;8521;Anchorage;AK;99502;808-96-8149;N;51;64;Y;2;M;Own;HI;Bachelor;Minor Loss;Ambulance;0;1;FL;Lynn Haven;0;AGENT00109;;D
TXN00003946;A00002836;PLC00009436;25/4/2012;29/10/2020;1/11/2020;Life;9076;65000;Mike Clifton;West 70th Drive;6369;Arvada;CO;80003;324-41-5063;N;46;55;Y;2;H;Rent;HI;Bachelor;Total Loss;Police;1;1;CT;Manchester;5;AGENT00406;VNDR00509;A
TXN00003947;A00003207;PLC00005346;26/7/2015;22/10/2020;27/10/2020;Health;10112;17000;Leila Jones;West 66th Place;9346;Arvada;CO;80004;881-81-9521;Y;55;68;Y;6;L;Mortgage;MI;Bachelor;Major Loss;None;1;0;CA;Orange;8;AGENT00286;;A
TXN00003948;A00007345;PLC00008139;20/5/2016;6/11/2020;6/11/2020;Mobile;898;700;Christopher Yoo;West Carol Avenue;5128;Glendale;AZ;85302;688-65-0096;N;27;85;Y;5;M;Mortgage;MI;Bachelor;Major Loss;Police;0;1;CO;Arvada;19;AGENT00655;;A
TXN00003949;A00000632;PLC00009603;16/6/2011;27/10/2020;1/11/2020;Travel;6287;3000;Diane Pujol;North Cimarron Drive;5038;Beverly Hills;FL;34465;231-14-0089;Y;42;87;Y;7;M;Rent;LI;Bachelor;Major Loss;Ambulance;1;0;AZ;Glendale;19;AGENT00173;VNDR00163;A
TXN00003950;A00001806;PLC00006230;4/5/2019;25/10/2020;30/10/2020;Life;6322;84000;Jason Mcfadden;Tolkien Drive;1405;Conway;AR;72034;554-73-2727;Y;47;47;Y;7;L;Rent;MI;Bachelor;Total Loss;Other;0;1;CA;Fremont;12;AGENT00968;VNDR00180;A
TXN00003951;A00002108;PLC00001700;15/4/2014;22/10/2020;27/10/2020;Property;15555;40000;Roxanne Potts;Gilmore Street;105;Glen Burnie;MD;21061;556-30-8659;Y;44;113;Y;7;H;Mortgage;HI;PhD;Minor Loss;None;0;1;AZ;Glendale;15;AGENT00123;VNDR00316;A
TXN00003952;A00007731;PLC00004938;18/1/2018;19/10/2020;24/10/2020;Life;9602;60000;Roy Daly;Moose Run Circle;7817;Anchorage;AK;99507;222-90-8962;Y;28;18;Y;5;L;Mortgage;MI;High School;Major Loss;Police;1;1;GA;Savannah;12;AGENT01007;VNDR00432;D
TXN00003953;A00001511;PLC00008418;10/12/2015;20/10/2020;25/10/2020;Health;1839;15000;Robbie Maxwell;Bay Tree Road;3718;Lynn Haven;FL;32444;631-12-7805;Y;32;65;Y;3;L;Own;LI;MD;Total Loss;None;1;1;CO;Arvada;16;AGENT01032;VNDR00483;A
TXN00003954;A00003332;PLC00007167;17/4/2012;21/10/2020;26/10/2020;Health;16785;19000;James Poteat;North Front Street;3770;Fayetteville;AR;72703;559-18-2162;Y;59;52;N;2;M;Mortgage;MI;Bachelor;Major Loss;Ambulance;1;0;AL;Montgomery;8;AGENT00854;VNDR00171;A
TXN00003955;A00004265;PLC00006019;8/11/2016;29/10/2020;1/11/2020;Property;10865;34000;Arthur Isaksen;North Storer Avenue;1219;Fayetteville;AR;72703;732-95-1381;Y;28;102;Y;2;L;Mortgage;MI;Bachelor;Major Loss;Ambulance;1;1;FL;Panama City Beach;5;AGENT00525;VNDR00355;A
TXN00003956;A00000301;PLC00008757;19/6/2010;21/10/2020;26/10/2020;Life;5132;32000;George Andreozzi;Water Street;309;North Little Rock;AR;72117;824-36-5734;Y;49;66;Y;6;M;Own;MI;High School;Total Loss;Ambulance;0;0;CT;Manchester;3;AGENT00500;VNDR00477;A
TXN00003957;A00009123;PLC00009661;26/8/2015;19/10/2020;24/10/2020;Property;13501;13000;Linda Twitty;Yosemite Avenue;31;Oakland;CA;94611;869-41-0538;Y;64;64;Y;5;L;Mortgage;MI;PhD;Total Loss;None;1;1;CT;Manchester;2;AGENT00960;;A
TXN00003958;A00000175;PLC00007483;1/11/2013;26/10/2020;31/10/2020;Mobile;70;600;Julia Blanton;Cambridge Street;18;Manchester;CT;6042;271-63-7709;Y;56;60;Y;5;L;Own;LI;Masters;Major Loss;Ambulance;1;1;GA;Savannah;22;AGENT00021;;A
TXN00003959;A00002567;PLC00008211;23/1/2017;24/10/2020;29/10/2020;Property;10542;28000;Eula Delgado;Sunrise Drive;6912;Panama City;FL;32407;709-39-8629;N;34;19;Y;3;L;Rent;MI;Bachelor;Major Loss;Ambulance;1;1;MD;Annapolis;3;AGENT00205;VNDR00335;A
TXN00003960;A00004855;PLC00004044;12/7/2014;27/10/2020;1/11/2020;Life;8028;16000;Magaly Smith;San Sebastian Court;3600;Punta Gorda;FL;33950;821-71-7897;N;61;7;Y;4;L;Rent;MI;NA;Minor Loss;None;0;0;KY;Louisville;6;AGENT00394;VNDR00287;A
TXN00003961;A00002581;PLC00006525;10/7/2014;26/10/2020;31/10/2020;Life;7677;77000;Mindy Horr;North Southridge Drive;3384;Fayetteville;AR;72703;134-36-4888;N;38;29;Y;3;L;Mortgage;HI;Bachelor;Minor Loss;Police;1;0;CO;Arvada;11;AGENT00380;VNDR00203;A
TXN00003962;A00001624;PLC00000236;26/12/2012;4/11/2020;5/11/2020;Motor;9697;2000;Allan Newton;Judge Court East;922;West River;MD;20778;899-11-6657;Y;38;10;Y;6;M;Own;LI;High School;Minor Loss;Police;1;1;CA;Union City;11;AGENT00259;VNDR00359;A
TXN00003963;A00006512;PLC00004472;25/1/2020;23/10/2020;28/10/2020;Health;12801;15000;James Poloskey;West 60th Avenue;6391;Arvada;CO;80003;192-06-2696;Y;57;31;Y;6;H;Mortgage;HI;Bachelor;Total Loss;Police;0;0;DC;Washington;22;AGENT00402;VNDR00597;A
